You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2015/4/7 0:00 25.20
  2015/4/7 1:00 24.89
  2015/4/7 2:00 24.69
  2015/4/7 3:00 24.67
  2015/4/7 4:00 24.71
  2015/4/7 5:00 25.21
  2015/4/7 6:00 26.17
  2015/4/7 7:00 26.78
  2015/4/7 8:00 27.66
  2015/4/7 9:00 27.72
 2015/4/7 10:00 27.32
 2015/4/7 11:00 27.18
 2015/4/7 12:00 26.47
 2015/4/7 13:00 26.35
 2015/4/7 14:00 26.01
 2015/4/7 15:00 26.03
 2015/4/7 16:00 26.06
 2015/4/7 17:00 26.18
 2015/4/7 18:00 26.37
 2015/4/7 19:00 26.55
 2015/4/7 20:00 26.43
 2015/4/7 21:00 26.25
 2015/4/7 22:00 25.71
 2015/4/7 23:00 25.10
  2015/4/8 0:00 24.27
  2015/4/8 1:00 24.02
  2015/4/8 2:00 23.82
  2015/4/8 3:00 23.83
  2015/4/8 4:00 24.12
  2015/4/8 5:00 24.51
  2015/4/8 6:00 25.45
  2015/4/8 7:00 26.37
  2015/4/8 8:00 26.91
  2015/4/8 9:00 26.76
 2015/4/8 10:00 26.64
 2015/4/8 11:00 26.36
 2015/4/8 12:00 26.14
 2015/4/8 13:00 26.04
 2015/4/8 14:00 25.81
 2015/4/8 15:00 25.72
 2015/4/8 16:00 25.84
 2015/4/8 17:00 26.26
 2015/4/8 18:00 26.59
 2015/4/8 19:00 27.27
 2015/4/8 20:00 26.96
 2015/4/8 21:00 26.83
 2015/4/8 22:00 26.16
 2015/4/8 23:00 25.41
  2015/4/9 0:00 25.09
  2015/4/9 1:00 24.83
  2015/4/9 2:00 24.73
  2015/4/9 3:00 24.70
  2015/4/9 4:00 24.87
  2015/4/9 5:00 25.29
  2015/4/9 6:00 26.55
  2015/4/9 7:00 29.41
  2015/4/9 8:00 30.92
  2015/4/9 9:00 30.17
 2015/4/9 10:00 29.06
 2015/4/9 11:00 28.58
 2015/4/9 12:00 27.78
 2015/4/9 13:00 26.62
 2015/4/9 14:00 25.95
 2015/4/9 15:00 25.83
 2015/4/9 16:00 25.93
 2015/4/9 17:00 26.26
 2015/4/9 18:00 26.54
 2015/4/9 19:00 27.39
 2015/4/9 20:00 26.96
 2015/4/9 21:00 26.46
 2015/4/9 22:00 25.72
 2015/4/9 23:00 25.08
 2015/4/10 0:00 25.06
 2015/4/10 1:00 24.88
 2015/4/10 2:00 24.89
 2015/4/10 3:00 24.99
 2015/4/10 4:00 25.11
 2015/4/10 5:00 25.42
 2015/4/10 6:00 26.87
 2015/4/10 7:00 30.28
 2015/4/10 8:00 32.17
 2015/4/10 9:00 30.20
2015/4/10 10:00 28.78
2015/4/10 11:00 27.60
2015/4/10 12:00 26.70
2015/4/10 13:00 25.93
2015/4/10 14:00 25.38
2015/4/10 15:00 25.20
2015/4/10 16:00 25.24
2015/4/10 17:00 25.58
2015/4/10 18:00 25.81
2015/4/10 19:00 25.98
2015/4/10 20:00 25.56
2015/4/10 21:00 25.44
2015/4/10 22:00 25.01
2015/4/10 23:00 24.62
 2015/4/11 0:00 25.18
 2015/4/11 1:00 25.04
 2015/4/11 2:00 24.99
 2015/4/11 3:00 24.89
 2015/4/11 4:00 24.88
 2015/4/11 5:00 24.93
 2015/4/11 6:00 25.03
 2015/4/11 7:00 25.35
 2015/4/11 8:00 25.51
 2015/4/11 9:00 25.77
2015/4/11 10:00 25.45
2015/4/11 11:00 25.07
2015/4/11 12:00 24.60
2015/4/11 13:00 24.35
2015/4/11 14:00 24.04
2015/4/11 15:00 23.86
2015/4/11 16:00 23.95
2015/4/11 17:00 24.01
2015/4/11 18:00 24.28
2015/4/11 19:00 24.23
2015/4/11 20:00 24.60
2015/4/11 21:00 24.47
2015/4/11 22:00 24.15
2015/4/11 23:00 23.12
 2015/4/12 0:00 20.48
 2015/4/12 1:00 19.03
 2015/4/12 2:00 18.27
 2015/4/12 3:00 20.10
 2015/4/12 4:00 20.82
 2015/4/12 5:00 20.28
 2015/4/12 6:00 20.29
 2015/4/12 7:00 20.91
 2015/4/12 8:00 21.54
 2015/4/12 9:00 22.68
2015/4/12 10:00 23.28
