You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
            date    OT
 2015/10/27 0:00 23.91
 2015/10/27 1:00 23.45
 2015/10/27 2:00 23.32
 2015/10/27 3:00 23.60
 2015/10/27 4:00 24.29
 2015/10/27 5:00 25.01
 2015/10/27 6:00 26.11
 2015/10/27 7:00 28.76
 2015/10/27 8:00 29.58
 2015/10/27 9:00 29.14
2015/10/27 10:00 29.29
2015/10/27 11:00 28.79
2015/10/27 12:00 28.17
2015/10/27 13:00 27.77
2015/10/27 14:00 27.77
2015/10/27 15:00 27.83
2015/10/27 16:00 28.41
2015/10/27 17:00 29.54
2015/10/27 18:00 29.46
2015/10/27 19:00 27.99
2015/10/27 20:00 26.39
2015/10/27 21:00 25.83
2015/10/27 22:00 25.37
2015/10/27 23:00 24.78
 2015/10/28 0:00 24.80
 2015/10/28 1:00 24.45
 2015/10/28 2:00 24.00
 2015/10/28 3:00 24.11
 2015/10/28 4:00 24.75
 2015/10/28 5:00 25.20
 2015/10/28 6:00 25.85
 2015/10/28 7:00 27.93
 2015/10/28 8:00 28.65
 2015/10/28 9:00 28.16
2015/10/28 10:00 27.91
2015/10/28 11:00 27.75
2015/10/28 12:00 27.70
2015/10/28 13:00 27.33
2015/10/28 14:00 27.11
2015/10/28 15:00 27.43
2015/10/28 16:00 28.26
2015/10/28 17:00 29.41
2015/10/28 18:00 29.02
2015/10/28 19:00 27.76
2015/10/28 20:00 26.26
2015/10/28 21:00 25.81
2015/10/28 22:00 25.36
2015/10/28 23:00 24.90
 2015/10/29 0:00 24.94
 2015/10/29 1:00 24.84
 2015/10/29 2:00 24.82
 2015/10/29 3:00 24.97
 2015/10/29 4:00 25.46
 2015/10/29 5:00 26.37
 2015/10/29 6:00 28.30
 2015/10/29 7:00 30.12
 2015/10/29 8:00 33.89
 2015/10/29 9:00 32.27
2015/10/29 10:00 31.95
2015/10/29 11:00 29.93
2015/10/29 12:00 29.90
2015/10/29 13:00 29.41
2015/10/29 14:00 29.74
2015/10/29 15:00 29.96
2015/10/29 16:00 31.00
2015/10/29 17:00 36.04
2015/10/29 18:00 43.15
2015/10/29 19:00 31.04
2015/10/29 20:00 28.13
2015/10/29 21:00 27.28
2015/10/29 22:00 26.01
2015/10/29 23:00 25.45
 2015/10/30 0:00 25.43
 2015/10/30 1:00 25.21
 2015/10/30 2:00 25.07
 2015/10/30 3:00 25.25
 2015/10/30 4:00 25.64
 2015/10/30 5:00 26.18
 2015/10/30 6:00 28.10
 2015/10/30 7:00 29.53
 2015/10/30 8:00 30.56
 2015/10/30 9:00 29.81
2015/10/30 10:00 28.88
2015/10/30 11:00 28.47
2015/10/30 12:00 28.24
2015/10/30 13:00 28.15
2015/10/30 14:00 27.97
2015/10/30 15:00 27.60
2015/10/30 16:00 28.58
2015/10/30 17:00 29.38
2015/10/30 18:00 28.61
2015/10/30 19:00 26.86
2015/10/30 20:00 25.83
2015/10/30 21:00 25.62
2015/10/30 22:00 25.23
2015/10/30 23:00 24.79
 2015/10/31 0:00 24.56
 2015/10/31 1:00 24.36
 2015/10/31 2:00 24.16
 2015/10/31 3:00 24.05
 2015/10/31 4:00 24.17
 2015/10/31 5:00 24.32
 2015/10/31 6:00 24.10
 2015/10/31 7:00 24.31
 2015/10/31 8:00 24.58
 2015/10/31 9:00 24.90
2015/10/31 10:00 25.16
2015/10/31 11:00 25.21
2015/10/31 12:00 25.14
2015/10/31 13:00 25.03
2015/10/31 14:00 25.02
2015/10/31 15:00 25.25
2015/10/31 16:00 25.73
2015/10/31 17:00 26.22
2015/10/31 18:00 26.01
2015/10/31 19:00 25.58
2015/10/31 20:00 25.05
2015/10/31 21:00 24.69
2015/10/31 22:00 24.51
2015/10/31 23:00 24.15
  2015/11/1 0:00 23.58
  2015/11/1 1:00 23.27
  2015/11/1 2:00 23.14
  2015/11/1 3:00 23.12
  2015/11/1 4:00 23.20
  2015/11/1 5:00 23.54
  2015/11/1 6:00 23.66
  2015/11/1 7:00 23.79
  2015/11/1 8:00 24.35
  2015/11/1 9:00 24.67
 2015/11/1 10:00 25.02
 2015/11/1 11:00 25.07
 2015/11/1 12:00 25.03
 2015/11/1 13:00 24.93
 2015/11/1 14:00 24.93
 2015/11/1 15:00 25.05
 2015/11/1 16:00 25.48
 2015/11/1 17:00 25.92
 2015/11/1 18:00 25.89
 2015/11/1 19:00 25.63
 2015/11/1 20:00 25.21
 2015/11/1 21:00 25.01
 2015/11/1 22:00 24.71
 2015/11/1 23:00 24.21
  2015/11/2 0:00 23.65
  2015/11/2 1:00 23.29
  2015/11/2 2:00 23.17
  2015/11/2 3:00 22.18
  2015/11/2 4:00 23.78
  2015/11/2 5:00 24.61
  2015/11/2 6:00 25.29
  2015/11/2 7:00 26.17
  2015/11/2 8:00 26.82
  2015/11/2 9:00 26.28
 2015/11/2 10:00 26.47
 2015/11/2 11:00 26.22
 2015/11/2 12:00 26.03
 2015/11/2 13:00 25.96
 2015/11/2 14:00 25.96
 2015/11/2 15:00 26.10
 2015/11/2 16:00 26.68
 2015/11/2 17:00 27.62
 2015/11/2 18:00 27.45
 2015/11/2 19:00 25.97
 2015/11/2 20:00 25.54
 2015/11/2 21:00 25.31
 2015/11/2 22:00 24.99
 2015/11/2 23:00 24.32And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
