You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/8/26 0:00 32.00
 2014/8/26 1:00 31.64
 2014/8/26 2:00 31.53
 2014/8/26 3:00 31.52
 2014/8/26 4:00 31.73
 2014/8/26 5:00 32.74
 2014/8/26 6:00 34.17
 2014/8/26 7:00 38.89
 2014/8/26 8:00 39.91
 2014/8/26 9:00 40.98
2014/8/26 10:00 41.08
2014/8/26 11:00 39.96
2014/8/26 12:00 38.75
2014/8/26 13:00 38.64
2014/8/26 14:00 38.07
2014/8/26 15:00 37.83
2014/8/26 16:00 37.60
2014/8/26 17:00 37.06
2014/8/26 18:00 36.96
2014/8/26 19:00 37.14
2014/8/26 20:00 37.48
2014/8/26 21:00 37.30
2014/8/26 22:00 35.81
2014/8/26 23:00 32.83
 2014/8/27 0:00 31.65
 2014/8/27 1:00 30.28
 2014/8/27 2:00 29.83
 2014/8/27 3:00 29.70
 2014/8/27 4:00 30.05
 2014/8/27 5:00 31.35
 2014/8/27 6:00 34.52
 2014/8/27 7:00 37.89
 2014/8/27 8:00 37.76
 2014/8/27 9:00 37.55
2014/8/27 10:00 37.46
2014/8/27 11:00 37.53
2014/8/27 12:00 37.72
2014/8/27 13:00 36.93
2014/8/27 14:00 36.57
2014/8/27 15:00 36.18
2014/8/27 16:00 34.97
2014/8/27 17:00 36.88
2014/8/27 18:00 37.19
2014/8/27 19:00 37.90
2014/8/27 20:00 38.05
2014/8/27 21:00 38.39
2014/8/27 22:00 36.58
2014/8/27 23:00 32.47
 2014/8/28 0:00 30.68
 2014/8/28 1:00 29.49
 2014/8/28 2:00 29.01
 2014/8/28 3:00 29.04
 2014/8/28 4:00 29.56
 2014/8/28 5:00 31.21
 2014/8/28 6:00 34.30
 2014/8/28 7:00 36.95
 2014/8/28 8:00 37.84
 2014/8/28 9:00 36.97
2014/8/28 10:00 36.99
2014/8/28 11:00 37.22
2014/8/28 12:00 36.49
2014/8/28 13:00 36.05
2014/8/28 14:00 35.41
2014/8/28 15:00 34.92
2014/8/28 16:00 34.95
2014/8/28 17:00 36.75
2014/8/28 18:00 36.71
2014/8/28 19:00 36.85
2014/8/28 20:00 37.72
2014/8/28 21:00 36.92
2014/8/28 22:00 35.80
2014/8/28 23:00 32.36
 2014/8/29 0:00 30.85
 2014/8/29 1:00 30.57
 2014/8/29 2:00 30.36
 2014/8/29 3:00 30.47
 2014/8/29 4:00 30.64
 2014/8/29 5:00 31.15
 2014/8/29 6:00 33.16
 2014/8/29 7:00 36.09
 2014/8/29 8:00 36.78
 2014/8/29 9:00 36.79
2014/8/29 10:00 36.77
2014/8/29 11:00 36.73
2014/8/29 12:00 36.47
2014/8/29 13:00 35.94
2014/8/29 14:00 34.95
2014/8/29 15:00 34.25
2014/8/29 16:00 33.61
2014/8/29 17:00 34.10
2014/8/29 18:00 34.81
2014/8/29 19:00 34.69
2014/8/29 20:00 34.64
2014/8/29 21:00 33.79
2014/8/29 22:00 33.08
2014/8/29 23:00 31.39
 2014/8/30 0:00 31.69
 2014/8/30 1:00 31.33
 2014/8/30 2:00 31.21
 2014/8/30 3:00 31.14
 2014/8/30 4:00 31.14
 2014/8/30 5:00 31.18
 2014/8/30 6:00 31.30
 2014/8/30 7:00 31.77
 2014/8/30 8:00 32.84
 2014/8/30 9:00 33.03
2014/8/30 10:00 33.24
2014/8/30 11:00 33.09
2014/8/30 12:00 32.97
2014/8/30 13:00 32.83
2014/8/30 14:00 32.75
2014/8/30 15:00 32.70
2014/8/30 16:00 32.82
2014/8/30 17:00 33.25
2014/8/30 18:00 33.32
2014/8/30 19:00 33.78
2014/8/30 20:00 34.24
2014/8/30 21:00 33.67
2014/8/30 22:00 33.29
2014/8/30 23:00 32.24
 2014/8/31 0:00 32.34
 2014/8/31 1:00 31.79
 2014/8/31 2:00 31.45
 2014/8/31 3:00 31.36
 2014/8/31 4:00 31.26
 2014/8/31 5:00 31.22
 2014/8/31 6:00 31.31
 2014/8/31 7:00 31.60
 2014/8/31 8:00 32.68
 2014/8/31 9:00 33.30
2014/8/31 10:00 33.94
2014/8/31 11:00 34.00
2014/8/31 12:00 33.85
2014/8/31 13:00 33.68
2014/8/31 14:00 33.50
2014/8/31 15:00 33.23
2014/8/31 16:00 33.14
2014/8/31 17:00 33.58
2014/8/31 18:00 33.82
2014/8/31 19:00 34.05
2014/8/31 20:00 34.48
2014/8/31 21:00 33.71
2014/8/31 22:00 33.32
2014/8/31 23:00 32.22
  2014/9/1 0:00 31.35
  2014/9/1 1:00 31.15
  2014/9/1 2:00 31.02
  2014/9/1 3:00 31.08
  2014/9/1 4:00 31.36
  2014/9/1 5:00 32.78
  2014/9/1 6:00 34.46
  2014/9/1 7:00 36.83
  2014/9/1 8:00 37.52
  2014/9/1 9:00 37.42
 2014/9/1 10:00 37.60
 2014/9/1 11:00 37.56
 2014/9/1 12:00 37.30
 2014/9/1 13:00 36.98
 2014/9/1 14:00 36.12
 2014/9/1 15:00 35.25
 2014/9/1 16:00 35.04
