You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/2/12 0:00 37.22
 2013/2/12 1:00 36.80
 2013/2/12 2:00 36.88
 2013/2/12 3:00 37.05
 2013/2/12 4:00 37.28
 2013/2/12 5:00 37.97
 2013/2/12 6:00 40.36
 2013/2/12 7:00 48.01
 2013/2/12 8:00 54.59
 2013/2/12 9:00 50.74
2013/2/12 10:00 51.08
2013/2/12 11:00 45.72
2013/2/12 12:00 43.67
2013/2/12 13:00 42.54
2013/2/12 14:00 43.04
2013/2/12 15:00 42.44
2013/2/12 16:00 43.94
2013/2/12 17:00 54.73
2013/2/12 18:00 47.98
2013/2/12 19:00 42.44
2013/2/12 20:00 41.08
2013/2/12 21:00 40.55
2013/2/12 22:00 39.85
2013/2/12 23:00 38.34
 2013/2/13 0:00 37.20
 2013/2/13 1:00 37.00
 2013/2/13 2:00 36.92
 2013/2/13 3:00 37.11
 2013/2/13 4:00 37.72
 2013/2/13 5:00 38.73
 2013/2/13 6:00 41.36
 2013/2/13 7:00 61.76
 2013/2/13 8:00 63.90
 2013/2/13 9:00 60.90
2013/2/13 10:00 58.96
2013/2/13 11:00 46.98
2013/2/13 12:00 43.62
2013/2/13 13:00 42.92
2013/2/13 14:00 43.01
2013/2/13 15:00 42.88
2013/2/13 16:00 44.98
2013/2/13 17:00 59.31
2013/2/13 18:00 48.09
2013/2/13 19:00 42.55
2013/2/13 20:00 40.81
2013/2/13 21:00 40.41
2013/2/13 22:00 39.26
2013/2/13 23:00 37.73
 2013/2/14 0:00 37.11
 2013/2/14 1:00 36.86
 2013/2/14 2:00 36.58
 2013/2/14 3:00 36.76
 2013/2/14 4:00 36.74
 2013/2/14 5:00 37.67
 2013/2/14 6:00 40.02
 2013/2/14 7:00 42.47
 2013/2/14 8:00 43.97
 2013/2/14 9:00 42.47
2013/2/14 10:00 42.56
2013/2/14 11:00 41.54
2013/2/14 12:00 41.04
2013/2/14 13:00 40.80
2013/2/14 14:00 40.83
2013/2/14 15:00 40.82
2013/2/14 16:00 40.97
2013/2/14 17:00 42.91
2013/2/14 18:00 41.75
2013/2/14 19:00 40.74
2013/2/14 20:00 40.03
2013/2/14 21:00 39.39
2013/2/14 22:00 38.11
2013/2/14 23:00 36.93
