You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/4/19 0:00 19.03
 2016/4/19 1:00 18.58
 2016/4/19 2:00 18.51
 2016/4/19 3:00 18.32
 2016/4/19 4:00 18.58
 2016/4/19 5:00 19.82
 2016/4/19 6:00 21.27
 2016/4/19 7:00 22.58
 2016/4/19 8:00 22.85
 2016/4/19 9:00 22.59
2016/4/19 10:00 21.73
2016/4/19 11:00 21.20
2016/4/19 12:00 20.99
2016/4/19 13:00 20.91
2016/4/19 14:00 20.74
2016/4/19 15:00 20.40
2016/4/19 16:00 20.27
2016/4/19 17:00 20.37
2016/4/19 18:00 21.06
2016/4/19 19:00 21.50
2016/4/19 20:00 21.47
2016/4/19 21:00 21.43
2016/4/19 22:00 20.36
2016/4/19 23:00 19.40
 2016/4/20 0:00 19.17
 2016/4/20 1:00 18.96
 2016/4/20 2:00 18.53
 2016/4/20 3:00 18.39
 2016/4/20 4:00 18.82
 2016/4/20 5:00 20.33
 2016/4/20 6:00 21.87
 2016/4/20 7:00 23.36
 2016/4/20 8:00 23.75
 2016/4/20 9:00 23.49
2016/4/20 10:00 23.23
2016/4/20 11:00 23.00
2016/4/20 12:00 21.96
2016/4/20 13:00 21.76
2016/4/20 14:00 21.82
2016/4/20 15:00 21.67
2016/4/20 16:00 21.77
2016/4/20 17:00 22.48
2016/4/20 18:00 22.82
2016/4/20 19:00 23.08
2016/4/20 20:00 23.10
2016/4/20 21:00 23.17
2016/4/20 22:00 22.66
2016/4/20 23:00 21.64
 2016/4/21 0:00 21.02
 2016/4/21 1:00 20.49
 2016/4/21 2:00 19.92
 2016/4/21 3:00 19.60
 2016/4/21 4:00 19.92
 2016/4/21 5:00 21.35
 2016/4/21 6:00 22.44
 2016/4/21 7:00 24.16
 2016/4/21 8:00 25.23
 2016/4/21 9:00 23.69
2016/4/21 10:00 22.99
2016/4/21 11:00 22.76
2016/4/21 12:00 22.54
2016/4/21 13:00 22.39
2016/4/21 14:00 22.23
2016/4/21 15:00 21.82
2016/4/21 16:00 21.74
2016/4/21 17:00 21.69
2016/4/21 18:00 21.67
2016/4/21 19:00 21.62
2016/4/21 20:00 21.59
2016/4/21 21:00 21.66
2016/4/21 22:00 20.95
2016/4/21 23:00 20.12
 2016/4/22 0:00 19.65
 2016/4/22 1:00 19.08
 2016/4/22 2:00 18.98
 2016/4/22 3:00 18.91
 2016/4/22 4:00 19.35
 2016/4/22 5:00 21.21
 2016/4/22 6:00 21.89
 2016/4/22 7:00 23.04
 2016/4/22 8:00 23.91
 2016/4/22 9:00 23.74
2016/4/22 10:00 23.64
2016/4/22 11:00 23.19
2016/4/22 12:00 22.88
2016/4/22 13:00 22.62
2016/4/22 14:00 22.30
2016/4/22 15:00 21.83
2016/4/22 16:00 21.79
2016/4/22 17:00 22.01
2016/4/22 18:00 22.08
2016/4/22 19:00 22.24
2016/4/22 20:00 22.09
2016/4/22 21:00 22.18
2016/4/22 22:00 21.90
2016/4/22 23:00 21.38
 2016/4/23 0:00 21.44
 2016/4/23 1:00 21.23
 2016/4/23 2:00 20.97
 2016/4/23 3:00 20.95
 2016/4/23 4:00 20.94
 2016/4/23 5:00 20.87
 2016/4/23 6:00 21.03
 2016/4/23 7:00 21.43
 2016/4/23 8:00 22.32
 2016/4/23 9:00 23.08
2016/4/23 10:00 23.20
2016/4/23 11:00 23.00
2016/4/23 12:00 22.26
2016/4/23 13:00 21.34
2016/4/23 14:00 20.66
2016/4/23 15:00 20.40
2016/4/23 16:00 20.58
2016/4/23 17:00 20.73
2016/4/23 18:00 21.26
2016/4/23 19:00 22.32
2016/4/23 20:00 23.05
2016/4/23 21:00 23.22
2016/4/23 22:00 22.85
2016/4/23 23:00 21.84
 2016/4/24 0:00 21.41
 2016/4/24 1:00 20.55
 2016/4/24 2:00 20.52
 2016/4/24 3:00 20.64
 2016/4/24 4:00 20.75
 2016/4/24 5:00 20.84
 2016/4/24 6:00 20.75
 2016/4/24 7:00 21.07
 2016/4/24 8:00 21.44
 2016/4/24 9:00 21.63
2016/4/24 10:00 21.49
2016/4/24 11:00 21.40
2016/4/24 12:00 21.30
2016/4/24 13:00 21.15
2016/4/24 14:00 20.99
2016/4/24 15:00 20.89
2016/4/24 16:00 20.93
2016/4/24 17:00 21.10
2016/4/24 18:00 21.19
2016/4/24 19:00 21.93
2016/4/24 20:00 23.29
2016/4/24 21:00 23.50
2016/4/24 22:00 23.21
2016/4/24 23:00 22.84
 2016/4/25 0:00 22.31
 2016/4/25 1:00 21.47
 2016/4/25 2:00 20.94
 2016/4/25 3:00 20.79
 2016/4/25 4:00 21.04
 2016/4/25 5:00 22.88
 2016/4/25 6:00 25.05
 2016/4/25 7:00 28.78
 2016/4/25 8:00 33.58
 2016/4/25 9:00 30.46
2016/4/25 10:00 27.58
2016/4/25 11:00 26.56
2016/4/25 12:00 26.10
2016/4/25 13:00 26.02
2016/4/25 14:00 25.29
2016/4/25 15:00 23.74
2016/4/25 16:00 24.03
2016/4/25 17:00 24.82
2016/4/25 18:00 24.49
2016/4/25 19:00 25.57
2016/4/25 20:00 25.02
2016/4/25 21:00 25.08
2016/4/25 22:00 24.02
2016/4/25 23:00 22.81And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
