You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/5/17 0:00 22.90
 2016/5/17 1:00 22.54
 2016/5/17 2:00 22.08
 2016/5/17 3:00 21.59
 2016/5/17 4:00 21.72
 2016/5/17 5:00 22.78
 2016/5/17 6:00 24.45
 2016/5/17 7:00 26.51
 2016/5/17 8:00 27.96
 2016/5/17 9:00 27.16
2016/5/17 10:00 26.40
2016/5/17 11:00 25.99
2016/5/17 12:00 25.39
2016/5/17 13:00 25.20
2016/5/17 14:00 25.43
2016/5/17 15:00 24.82
2016/5/17 16:00 24.60
2016/5/17 17:00 25.45
2016/5/17 18:00 25.45
2016/5/17 19:00 25.71
2016/5/17 20:00 25.00
2016/5/17 21:00 25.45
2016/5/17 22:00 24.96
2016/5/17 23:00 23.92
 2016/5/18 0:00 23.47
 2016/5/18 1:00 23.21
 2016/5/18 2:00 22.90
 2016/5/18 3:00 22.37
 2016/5/18 4:00 22.66
 2016/5/18 5:00 23.69
 2016/5/18 6:00 26.80
 2016/5/18 7:00 30.22
 2016/5/18 8:00 31.32
 2016/5/18 9:00 30.39
2016/5/18 10:00 29.67
2016/5/18 11:00 28.93
2016/5/18 12:00 28.78
2016/5/18 13:00 28.18
2016/5/18 14:00 28.41
2016/5/18 15:00 27.25
2016/5/18 16:00 28.02
2016/5/18 17:00 28.97
2016/5/18 18:00 30.28
2016/5/18 19:00 30.40
2016/5/18 20:00 29.92
2016/5/18 21:00 29.86
2016/5/18 22:00 28.02
2016/5/18 23:00 25.32
 2016/5/19 0:00 24.47
 2016/5/19 1:00 22.89
 2016/5/19 2:00 22.21
 2016/5/19 3:00 21.93
 2016/5/19 4:00 22.33
 2016/5/19 5:00 24.18
 2016/5/19 6:00 29.03
 2016/5/19 7:00 32.82
 2016/5/19 8:00 38.99
 2016/5/19 9:00 36.76
2016/5/19 10:00 38.92
2016/5/19 11:00 37.79
2016/5/19 12:00 33.15
2016/5/19 13:00 32.00
2016/5/19 14:00 30.90
2016/5/19 15:00 30.28
2016/5/19 16:00 29.82
2016/5/19 17:00 30.06
2016/5/19 18:00 30.15
2016/5/19 19:00 29.78
2016/5/19 20:00 27.63
2016/5/19 21:00 27.95
2016/5/19 22:00 26.54
2016/5/19 23:00 24.72
 2016/5/20 0:00 23.91
 2016/5/20 1:00 22.98
 2016/5/20 2:00 21.64
 2016/5/20 3:00 21.45
 2016/5/20 4:00 21.69
 2016/5/20 5:00 23.62
 2016/5/20 6:00 25.78
 2016/5/20 7:00 29.56
 2016/5/20 8:00 30.06
 2016/5/20 9:00 29.56
2016/5/20 10:00 28.19
2016/5/20 11:00 26.90
2016/5/20 12:00 26.08
2016/5/20 13:00 24.73
2016/5/20 14:00 24.49
2016/5/20 15:00 24.35
2016/5/20 16:00 24.48
2016/5/20 17:00 25.22
2016/5/20 18:00 25.09
2016/5/20 19:00 24.98
2016/5/20 20:00 24.47
2016/5/20 21:00 24.45
2016/5/20 22:00 24.36
2016/5/20 23:00 23.98
 2016/5/21 0:00 24.02
 2016/5/21 1:00 23.48
 2016/5/21 2:00 22.59
 2016/5/21 3:00 21.82
 2016/5/21 4:00 21.54
 2016/5/21 5:00 21.25
 2016/5/21 6:00 21.64
 2016/5/21 7:00 23.16
 2016/5/21 8:00 23.63
 2016/5/21 9:00 23.67
2016/5/21 10:00 23.67
2016/5/21 11:00 23.57
2016/5/21 12:00 23.18
2016/5/21 13:00 22.91
2016/5/21 14:00 22.61
2016/5/21 15:00 22.46
2016/5/21 16:00 22.01
2016/5/21 17:00 22.51
2016/5/21 18:00 23.67
2016/5/21 19:00 24.14
2016/5/21 20:00 23.95
2016/5/21 21:00 23.97
2016/5/21 22:00 23.92
2016/5/21 23:00 23.46
 2016/5/22 0:00 21.90
 2016/5/22 1:00 21.01
 2016/5/22 2:00 20.30
 2016/5/22 3:00 20.43
 2016/5/22 4:00 20.52
 2016/5/22 5:00 19.94
 2016/5/22 6:00 19.82
 2016/5/22 7:00 20.79
 2016/5/22 8:00 22.16
 2016/5/22 9:00 23.19
2016/5/22 10:00 23.35
2016/5/22 11:00 23.32
2016/5/22 12:00 23.01
2016/5/22 13:00 22.76
2016/5/22 14:00 22.48
2016/5/22 15:00 22.17
2016/5/22 16:00 22.16
2016/5/22 17:00 21.83
2016/5/22 18:00 21.86
2016/5/22 19:00 23.27
2016/5/22 20:00 23.72
2016/5/22 21:00 23.85
2016/5/22 22:00 23.84
2016/5/22 23:00 22.90
 2016/5/23 0:00 22.04
 2016/5/23 1:00 20.80
 2016/5/23 2:00 19.45
 2016/5/23 3:00 18.90
 2016/5/23 4:00 19.39
 2016/5/23 5:00 21.65
 2016/5/23 6:00 24.84
 2016/5/23 7:00 26.22
 2016/5/23 8:00 27.88
 2016/5/23 9:00 27.75
2016/5/23 10:00 27.41
2016/5/23 11:00 27.10
2016/5/23 12:00 25.97
2016/5/23 13:00 26.31
2016/5/23 14:00 25.88
2016/5/23 15:00 25.24
2016/5/23 16:00 25.00
2016/5/23 17:00 25.54
2016/5/23 18:00 25.11
2016/5/23 19:00 24.93
2016/5/23 20:00 24.08
2016/5/23 21:00 24.01
2016/5/23 22:00 23.88
