You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/5/13 0:00 27.24
 2014/5/13 1:00 26.52
 2014/5/13 2:00 26.21
 2014/5/13 3:00 25.95
 2014/5/13 4:00 26.47
 2014/5/13 5:00 28.45
 2014/5/13 6:00 32.86
 2014/5/13 7:00 36.48
 2014/5/13 8:00 40.26
 2014/5/13 9:00 39.22
2014/5/13 10:00 37.50
2014/5/13 11:00 36.59
2014/5/13 12:00 36.00
2014/5/13 13:00 34.11
2014/5/13 14:00 33.06
2014/5/13 15:00 31.63
2014/5/13 16:00 31.04
2014/5/13 17:00 31.43
2014/5/13 18:00 31.85
2014/5/13 19:00 31.94
2014/5/13 20:00 31.45
2014/5/13 21:00 31.95
2014/5/13 22:00 32.32
2014/5/13 23:00 29.58
 2014/5/14 0:00 25.70
 2014/5/14 1:00 25.45
 2014/5/14 2:00 25.34
 2014/5/14 3:00 25.27
 2014/5/14 4:00 25.56
 2014/5/14 5:00 27.46
 2014/5/14 6:00 31.22
 2014/5/14 7:00 35.02
 2014/5/14 8:00 37.48
 2014/5/14 9:00 36.99
2014/5/14 10:00 36.82
2014/5/14 11:00 34.98
2014/5/14 12:00 35.28
2014/5/14 13:00 34.15
2014/5/14 14:00 33.59
2014/5/14 15:00 32.96
2014/5/14 16:00 32.65
2014/5/14 17:00 31.30
2014/5/14 18:00 32.83
2014/5/14 19:00 32.53
2014/5/14 20:00 32.83
2014/5/14 21:00 33.16
2014/5/14 22:00 33.05
2014/5/14 23:00 29.57
 2014/5/15 0:00 25.07
 2014/5/15 1:00 24.68
 2014/5/15 2:00 24.03
 2014/5/15 3:00 23.96
 2014/5/15 4:00 24.57
 2014/5/15 5:00 27.09
 2014/5/15 6:00 32.66
 2014/5/15 7:00 35.17
 2014/5/15 8:00 39.88
 2014/5/15 9:00 36.77
2014/5/15 10:00 36.00
2014/5/15 11:00 34.06
2014/5/15 12:00 34.75
2014/5/15 13:00 33.03
2014/5/15 14:00 32.41
2014/5/15 15:00 31.60
2014/5/15 16:00 30.46
2014/5/15 17:00 30.61
2014/5/15 18:00 31.54
2014/5/15 19:00 32.56
2014/5/15 20:00 31.90
2014/5/15 21:00 30.18
2014/5/15 22:00 30.92
2014/5/15 23:00 28.98
 2014/5/16 0:00 22.84
 2014/5/16 1:00 22.53
 2014/5/16 2:00 21.97
 2014/5/16 3:00 21.71
 2014/5/16 4:00 22.13
 2014/5/16 5:00 23.25
 2014/5/16 6:00 29.84
 2014/5/16 7:00 35.13
 2014/5/16 8:00 35.51
 2014/5/16 9:00 34.17
2014/5/16 10:00 33.45
2014/5/16 11:00 33.25
2014/5/16 12:00 31.74
2014/5/16 13:00 30.05
2014/5/16 14:00 29.48
2014/5/16 15:00 28.38
2014/5/16 16:00 28.16
2014/5/16 17:00 27.44
2014/5/16 18:00 28.39
2014/5/16 19:00 29.25
2014/5/16 20:00 29.05
2014/5/16 21:00 29.13
2014/5/16 22:00 29.50
2014/5/16 23:00 27.64
 2014/5/17 0:00 22.10
 2014/5/17 1:00 21.57
 2014/5/17 2:00 21.53
 2014/5/17 3:00 20.98
 2014/5/17 4:00 20.89
 2014/5/17 5:00 20.61
 2014/5/17 6:00 20.90
 2014/5/17 7:00 23.00
 2014/5/17 8:00 24.80
 2014/5/17 9:00 25.41
2014/5/17 10:00 25.66
2014/5/17 11:00 25.03
2014/5/17 12:00 24.74
2014/5/17 13:00 23.46
2014/5/17 14:00 23.20
2014/5/17 15:00 23.02
2014/5/17 16:00 23.27
2014/5/17 17:00 24.05
2014/5/17 18:00 25.08
2014/5/17 19:00 25.50
2014/5/17 20:00 25.43
2014/5/17 21:00 25.61
2014/5/17 22:00 24.89
2014/5/17 23:00 22.70
 2014/5/18 0:00 19.84
 2014/5/18 1:00 19.32
 2014/5/18 2:00 18.64
 2014/5/18 3:00 17.90
 2014/5/18 4:00 18.27
 2014/5/18 5:00 18.04
 2014/5/18 6:00 18.85
 2014/5/18 7:00 19.60
 2014/5/18 8:00 20.41
 2014/5/18 9:00 22.87
2014/5/18 10:00 24.03
2014/5/18 11:00 24.17
2014/5/18 12:00 23.23
2014/5/18 13:00 22.93
2014/5/18 14:00 22.39
2014/5/18 15:00 21.63
2014/5/18 16:00 21.99
2014/5/18 17:00 23.01
2014/5/18 18:00 24.32
2014/5/18 19:00 25.04
2014/5/18 20:00 26.76
2014/5/18 21:00 27.22
2014/5/18 22:00 26.87
2014/5/18 23:00 22.61
 2014/5/19 0:00 19.82
 2014/5/19 1:00 19.45
 2014/5/19 2:00 19.42
 2014/5/19 3:00 19.47
 2014/5/19 4:00 19.57
 2014/5/19 5:00 21.19
 2014/5/19 6:00 30.22
 2014/5/19 7:00 31.32
 2014/5/19 8:00 31.96
 2014/5/19 9:00 31.19
2014/5/19 10:00 30.84
2014/5/19 11:00 30.73
2014/5/19 12:00 30.80
2014/5/19 13:00 30.60
