You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2016/1/5 0:00 17.68
  2016/1/5 1:00 17.33
  2016/1/5 2:00 17.24
  2016/1/5 3:00 17.32
  2016/1/5 4:00 17.66
  2016/1/5 5:00 18.22
  2016/1/5 6:00 19.44
  2016/1/5 7:00 22.72
  2016/1/5 8:00 26.55
  2016/1/5 9:00 26.73
 2016/1/5 10:00 27.15
 2016/1/5 11:00 26.11
 2016/1/5 12:00 23.81
 2016/1/5 13:00 22.58
 2016/1/5 14:00 23.52
 2016/1/5 15:00 27.10
 2016/1/5 16:00 33.83
 2016/1/5 17:00 34.09
 2016/1/5 18:00 27.93
 2016/1/5 19:00 23.79
 2016/1/5 20:00 20.74
 2016/1/5 21:00 20.18
 2016/1/5 22:00 19.24
 2016/1/5 23:00 18.24
  2016/1/6 0:00 20.15
  2016/1/6 1:00 19.74
  2016/1/6 2:00 19.43
  2016/1/6 3:00 19.47
  2016/1/6 4:00 19.76
  2016/1/6 5:00 20.21
  2016/1/6 6:00 21.13
  2016/1/6 7:00 24.84
  2016/1/6 8:00 28.21
  2016/1/6 9:00 34.01
 2016/1/6 10:00 35.78
 2016/1/6 11:00 39.26
 2016/1/6 12:00 38.52
 2016/1/6 13:00 38.72
 2016/1/6 14:00 34.91
 2016/1/6 15:00 38.43
 2016/1/6 16:00 42.45
 2016/1/6 17:00 46.41
 2016/1/6 18:00 45.35
 2016/1/6 19:00 36.25
 2016/1/6 20:00 30.68
 2016/1/6 21:00 26.89
 2016/1/6 22:00 21.52
 2016/1/6 23:00 20.08
  2016/1/7 0:00 22.74
  2016/1/7 1:00 21.88
  2016/1/7 2:00 21.64
  2016/1/7 3:00 21.76
  2016/1/7 4:00 22.39
  2016/1/7 5:00 26.45
  2016/1/7 6:00 33.44
  2016/1/7 7:00 54.97
  2016/1/7 8:00 59.70
  2016/1/7 9:00 58.03
 2016/1/7 10:00 57.04
 2016/1/7 11:00 54.94
 2016/1/7 12:00 47.74
 2016/1/7 13:00 42.90
 2016/1/7 14:00 43.71
 2016/1/7 15:00 49.73
 2016/1/7 16:00 59.60
 2016/1/7 17:00 58.09
 2016/1/7 18:00 41.63
 2016/1/7 19:00 34.45
 2016/1/7 20:00 30.52
 2016/1/7 21:00 27.17
 2016/1/7 22:00 23.25
 2016/1/7 23:00 20.84
  2016/1/8 0:00 21.36
  2016/1/8 1:00 20.71
  2016/1/8 2:00 20.23
  2016/1/8 3:00 20.17
  2016/1/8 4:00 20.26
  2016/1/8 5:00 21.65
  2016/1/8 6:00 25.63
  2016/1/8 7:00 35.55
  2016/1/8 8:00 46.11
  2016/1/8 9:00 37.84
 2016/1/8 10:00 34.73
 2016/1/8 11:00 34.43
 2016/1/8 12:00 34.09
 2016/1/8 13:00 31.70
 2016/1/8 14:00 34.42
 2016/1/8 15:00 43.80
 2016/1/8 16:00 48.51
 2016/1/8 17:00 48.94
 2016/1/8 18:00 49.75
 2016/1/8 19:00 42.84
 2016/1/8 20:00 34.43
 2016/1/8 21:00 28.78
 2016/1/8 22:00 26.49
 2016/1/8 23:00 23.70
  2016/1/9 0:00 25.69
  2016/1/9 1:00 23.95
  2016/1/9 2:00 22.96
  2016/1/9 3:00 22.77
  2016/1/9 4:00 22.29
  2016/1/9 5:00 22.64
  2016/1/9 6:00 22.74
