You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2017/2/7 0:00 31.07
  2017/2/7 1:00 30.91
  2017/2/7 2:00 30.81
  2017/2/7 3:00 30.88
  2017/2/7 4:00 31.34
  2017/2/7 5:00 32.76
  2017/2/7 6:00 33.75
  2017/2/7 7:00 40.10
  2017/2/7 8:00 42.44
  2017/2/7 9:00 41.36
 2017/2/7 10:00 39.94
 2017/2/7 11:00 36.29
 2017/2/7 12:00 34.65
 2017/2/7 13:00 34.92
 2017/2/7 14:00 35.47
 2017/2/7 15:00 35.24
 2017/2/7 16:00 37.35
 2017/2/7 17:00 42.17
 2017/2/7 18:00 40.74
 2017/2/7 19:00 35.58
 2017/2/7 20:00 33.80
 2017/2/7 21:00 33.39
 2017/2/7 22:00 32.89
 2017/2/7 23:00 32.00
  2017/2/8 0:00 31.61
  2017/2/8 1:00 31.30
  2017/2/8 2:00 31.19
  2017/2/8 3:00 31.24
  2017/2/8 4:00 31.84
  2017/2/8 5:00 33.42
  2017/2/8 6:00 34.25
  2017/2/8 7:00 43.91
  2017/2/8 8:00 47.02
  2017/2/8 9:00 47.32
 2017/2/8 10:00 46.43
 2017/2/8 11:00 41.74
 2017/2/8 12:00 37.92
 2017/2/8 13:00 38.42
 2017/2/8 14:00 39.50
 2017/2/8 15:00 38.88
 2017/2/8 16:00 41.80
 2017/2/8 17:00 54.74
 2017/2/8 18:00 52.56
 2017/2/8 19:00 41.79
 2017/2/8 20:00 37.71
 2017/2/8 21:00 35.74
 2017/2/8 22:00 33.81
 2017/2/8 23:00 33.14
  2017/2/9 0:00 32.49
  2017/2/9 1:00 32.34
  2017/2/9 2:00 32.25
  2017/2/9 3:00 32.37
  2017/2/9 4:00 33.22
  2017/2/9 5:00 33.63
  2017/2/9 6:00 37.88
  2017/2/9 7:00 50.14
  2017/2/9 8:00 61.05
  2017/2/9 9:00 61.08
 2017/2/9 10:00 58.09
 2017/2/9 11:00 49.19
 2017/2/9 12:00 49.13
 2017/2/9 13:00 50.12
 2017/2/9 14:00 48.31
 2017/2/9 15:00 47.07
 2017/2/9 16:00 50.10
 2017/2/9 17:00 58.96
