You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2017/2/14 0:00 30.02
 2017/2/14 1:00 29.68
 2017/2/14 2:00 29.86
 2017/2/14 3:00 29.90
 2017/2/14 4:00 30.09
 2017/2/14 5:00 31.40
 2017/2/14 6:00 32.84
 2017/2/14 7:00 34.63
 2017/2/14 8:00 37.18
 2017/2/14 9:00 35.34
2017/2/14 10:00 33.96
2017/2/14 11:00 33.36
2017/2/14 12:00 33.15
2017/2/14 13:00 33.36
2017/2/14 14:00 33.36
2017/2/14 15:00 33.37
2017/2/14 16:00 34.50
2017/2/14 17:00 38.73
2017/2/14 18:00 38.51
2017/2/14 19:00 35.71
2017/2/14 20:00 33.53
2017/2/14 21:00 33.38
2017/2/14 22:00 32.87
2017/2/14 23:00 31.96
 2017/2/15 0:00 31.46
 2017/2/15 1:00 31.56
 2017/2/15 2:00 31.56
 2017/2/15 3:00 31.66
 2017/2/15 4:00 32.42
 2017/2/15 5:00 32.93
 2017/2/15 6:00 36.52
 2017/2/15 7:00 45.63
 2017/2/15 8:00 50.92
 2017/2/15 9:00 46.43
2017/2/15 10:00 41.61
2017/2/15 11:00 34.75
2017/2/15 12:00 33.61
2017/2/15 13:00 33.64
2017/2/15 14:00 34.34
2017/2/15 15:00 33.94
2017/2/15 16:00 35.03
2017/2/15 17:00 37.56
2017/2/15 18:00 39.72
2017/2/15 19:00 34.08
2017/2/15 20:00 33.14
2017/2/15 21:00 32.95
2017/2/15 22:00 31.97
2017/2/15 23:00 31.01
 2017/2/16 0:00 30.18
 2017/2/16 1:00 29.99
 2017/2/16 2:00 29.96
 2017/2/16 3:00 30.18
 2017/2/16 4:00 30.30
 2017/2/16 5:00 31.20
 2017/2/16 6:00 31.76
 2017/2/16 7:00 32.76
 2017/2/16 8:00 32.94
 2017/2/16 9:00 32.64
2017/2/16 10:00 32.42
2017/2/16 11:00 31.94
2017/2/16 12:00 31.79
2017/2/16 13:00 31.90
2017/2/16 14:00 31.94
2017/2/16 15:00 31.86
2017/2/16 16:00 32.07
2017/2/16 17:00 32.58
2017/2/16 18:00 32.60
2017/2/16 19:00 31.90
2017/2/16 20:00 31.36
2017/2/16 21:00 31.01
2017/2/16 22:00 30.75
2017/2/16 23:00 29.98
 2017/2/17 0:00 29.56
 2017/2/17 1:00 28.88
 2017/2/17 2:00 28.81
 2017/2/17 3:00 28.87
 2017/2/17 4:00 29.92
 2017/2/17 5:00 30.75
 2017/2/17 6:00 31.87
 2017/2/17 7:00 32.45
 2017/2/17 8:00 33.15
 2017/2/17 9:00 32.91
2017/2/17 10:00 32.69
2017/2/17 11:00 32.18
2017/2/17 12:00 32.03
2017/2/17 13:00 31.98
2017/2/17 14:00 31.88
2017/2/17 15:00 31.55
2017/2/17 16:00 31.75
2017/2/17 17:00 32.13
2017/2/17 18:00 32.23
2017/2/17 19:00 31.76
2017/2/17 20:00 31.01
2017/2/17 21:00 30.78
2017/2/17 22:00 30.75
2017/2/17 23:00 30.36
 2017/2/18 0:00 30.08
 2017/2/18 1:00 29.87
 2017/2/18 2:00 29.38
 2017/2/18 3:00 29.63
 2017/2/18 4:00 29.93
 2017/2/18 5:00 30.16
 2017/2/18 6:00 30.07
 2017/2/18 7:00 30.41
 2017/2/18 8:00 30.73
 2017/2/18 9:00 31.00
2017/2/18 10:00 31.29
2017/2/18 11:00 31.05
2017/2/18 12:00 30.76
2017/2/18 13:00 30.56
2017/2/18 14:00 30.23
2017/2/18 15:00 30.08
2017/2/18 16:00 30.37
2017/2/18 17:00 30.94
2017/2/18 18:00 30.94
2017/2/18 19:00 30.66
2017/2/18 20:00 30.03
2017/2/18 21:00 29.64
2017/2/18 22:00 29.22
2017/2/18 23:00 28.15
 2017/2/19 0:00 27.78
 2017/2/19 1:00 26.44
 2017/2/19 2:00 26.11
 2017/2/19 3:00 25.70
 2017/2/19 4:00 25.69
 2017/2/19 5:00 25.60
 2017/2/19 6:00 25.95
 2017/2/19 7:00 26.07
 2017/2/19 8:00 27.98
 2017/2/19 9:00 29.91
2017/2/19 10:00 30.02
2017/2/19 11:00 30.60
2017/2/19 12:00 30.16
2017/2/19 13:00 30.42
2017/2/19 14:00 30.50
2017/2/19 15:00 30.34
2017/2/19 16:00 30.79
2017/2/19 17:00 31.49
2017/2/19 18:00 31.61
2017/2/19 19:00 31.25
2017/2/19 20:00 30.85
2017/2/19 21:00 30.56
2017/2/19 22:00 30.04
2017/2/19 23:00 28.87
 2017/2/20 0:00 26.95
 2017/2/20 1:00 26.30
 2017/2/20 2:00 25.98
 2017/2/20 3:00 26.10
 2017/2/20 4:00 27.18
