You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/6/21 0:00 24.28
 2016/6/21 1:00 23.37
 2016/6/21 2:00 22.86
 2016/6/21 3:00 21.74
 2016/6/21 4:00 22.42
 2016/6/21 5:00 24.80
 2016/6/21 6:00 26.97
 2016/6/21 7:00 29.55
 2016/6/21 8:00 30.60
 2016/6/21 9:00 30.56
2016/6/21 10:00 30.47
2016/6/21 11:00 30.67
2016/6/21 12:00 30.33
2016/6/21 13:00 30.13
2016/6/21 14:00 30.03
2016/6/21 15:00 29.75
2016/6/21 16:00 28.56
2016/6/21 17:00 28.60
2016/6/21 18:00 29.04
2016/6/21 19:00 29.07
2016/6/21 20:00 29.07
2016/6/21 21:00 28.62
2016/6/21 22:00 28.25
2016/6/21 23:00 26.90
 2016/6/22 0:00 25.69
 2016/6/22 1:00 24.77
 2016/6/22 2:00 24.09
 2016/6/22 3:00 23.26
 2016/6/22 4:00 23.46
 2016/6/22 5:00 25.28
 2016/6/22 6:00 27.73
 2016/6/22 7:00 29.92
 2016/6/22 8:00 31.02
 2016/6/22 9:00 30.86
2016/6/22 10:00 31.00
2016/6/22 11:00 30.65
2016/6/22 12:00 30.07
2016/6/22 13:00 29.94
2016/6/22 14:00 29.55
2016/6/22 15:00 29.47
2016/6/22 16:00 28.65
2016/6/22 17:00 29.11
2016/6/22 18:00 29.34
2016/6/22 19:00 29.44
2016/6/22 20:00 29.05
2016/6/22 21:00 28.75
2016/6/22 22:00 28.24
2016/6/22 23:00 26.70
 2016/6/23 0:00 25.28
 2016/6/23 1:00 24.96
 2016/6/23 2:00 24.03
 2016/6/23 3:00 23.53
 2016/6/23 4:00 23.49
 2016/6/23 5:00 25.07
 2016/6/23 6:00 28.49
 2016/6/23 7:00 29.97
 2016/6/23 8:00 30.42
 2016/6/23 9:00 30.51
2016/6/23 10:00 30.52
2016/6/23 11:00 30.08
2016/6/23 12:00 29.94
2016/6/23 13:00 29.35
2016/6/23 14:00 28.85
2016/6/23 15:00 29.12
2016/6/23 16:00 27.90
2016/6/23 17:00 28.55
2016/6/23 18:00 29.67
2016/6/23 19:00 29.83
2016/6/23 20:00 29.39
2016/6/23 21:00 28.65
2016/6/23 22:00 27.54
2016/6/23 23:00 25.34
 2016/6/24 0:00 24.87
 2016/6/24 1:00 24.54
 2016/6/24 2:00 24.00
 2016/6/24 3:00 23.27
 2016/6/24 4:00 23.67
 2016/6/24 5:00 24.67
 2016/6/24 6:00 27.06
 2016/6/24 7:00 28.96
 2016/6/24 8:00 29.71
 2016/6/24 9:00 29.40
2016/6/24 10:00 28.88
2016/6/24 11:00 27.94
2016/6/24 12:00 27.84
2016/6/24 13:00 27.19
2016/6/24 14:00 26.53
2016/6/24 15:00 26.37
2016/6/24 16:00 26.65
2016/6/24 17:00 28.33
2016/6/24 18:00 28.72
2016/6/24 19:00 28.55
2016/6/24 20:00 28.03
2016/6/24 21:00 27.87
2016/6/24 22:00 27.85
2016/6/24 23:00 27.21
 2016/6/25 0:00 25.32
 2016/6/25 1:00 24.99
 2016/6/25 2:00 24.67
 2016/6/25 3:00 24.02
 2016/6/25 4:00 23.41
 2016/6/25 5:00 23.13
 2016/6/25 6:00 24.27
 2016/6/25 7:00 24.85
 2016/6/25 8:00 25.79
 2016/6/25 9:00 27.96
2016/6/25 10:00 28.35
2016/6/25 11:00 28.13
2016/6/25 12:00 25.99
2016/6/25 13:00 25.40
2016/6/25 14:00 25.25
2016/6/25 15:00 25.18
2016/6/25 16:00 25.10
2016/6/25 17:00 25.24
2016/6/25 18:00 25.63
2016/6/25 19:00 26.25
2016/6/25 20:00 25.64
2016/6/25 21:00 25.36
2016/6/25 22:00 25.86
2016/6/25 23:00 25.22
 2016/6/26 0:00 23.90
 2016/6/26 1:00 21.84
 2016/6/26 2:00 21.17
 2016/6/26 3:00 20.72
 2016/6/26 4:00 20.08
 2016/6/26 5:00 19.97
 2016/6/26 6:00 20.97
 2016/6/26 7:00 22.99
 2016/6/26 8:00 23.24
 2016/6/26 9:00 23.85
2016/6/26 10:00 24.65
2016/6/26 11:00 24.83
2016/6/26 12:00 24.82
2016/6/26 13:00 24.70
2016/6/26 14:00 24.63
2016/6/26 15:00 24.47
2016/6/26 16:00 24.58
2016/6/26 17:00 25.01
2016/6/26 18:00 25.32
2016/6/26 19:00 25.36
2016/6/26 20:00 25.84
2016/6/26 21:00 25.74
2016/6/26 22:00 26.26
2016/6/26 23:00 25.23
 2016/6/27 0:00 23.65
 2016/6/27 1:00 22.09
 2016/6/27 2:00 20.26
 2016/6/27 3:00 20.49
 2016/6/27 4:00 21.04
 2016/6/27 5:00 24.09
 2016/6/27 6:00 27.87
 2016/6/27 7:00 30.48
 2016/6/27 8:00 31.61
 2016/6/27 9:00 31.75
2016/6/27 10:00 31.98
2016/6/27 11:00 32.10
2016/6/27 12:00 31.90
2016/6/27 13:00 31.91
2016/6/27 14:00 31.79
2016/6/27 15:00 31.91
2016/6/27 16:00 30.58
2016/6/27 17:00 30.09
2016/6/27 18:00 30.58
2016/6/27 19:00 30.47
2016/6/27 20:00 29.38
2016/6/27 21:00 29.32
2016/6/27 22:00 28.56
2016/6/27 23:00 27.95And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
