You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
  2014/3/4 0:00 27.90
  2014/3/4 1:00 27.77
  2014/3/4 2:00 27.63
  2014/3/4 3:00 27.93
  2014/3/4 4:00 28.32
  2014/3/4 5:00 28.75
  2014/3/4 6:00 29.75
  2014/3/4 7:00 32.25
  2014/3/4 8:00 34.91
  2014/3/4 9:00 34.92
 2014/3/4 10:00 33.83
 2014/3/4 11:00 32.18
 2014/3/4 12:00 31.34
 2014/3/4 13:00 30.52
 2014/3/4 14:00 30.11
 2014/3/4 15:00 30.02
 2014/3/4 16:00 30.17
 2014/3/4 17:00 32.80
 2014/3/4 18:00 34.99
 2014/3/4 19:00 32.54
 2014/3/4 20:00 29.91
 2014/3/4 21:00 29.11
 2014/3/4 22:00 28.62
 2014/3/4 23:00 28.35
  2014/3/5 0:00 28.30
  2014/3/5 1:00 28.16
  2014/3/5 2:00 28.06
  2014/3/5 3:00 28.25
  2014/3/5 4:00 28.75
  2014/3/5 5:00 29.42
  2014/3/5 6:00 30.41
  2014/3/5 7:00 33.14
  2014/3/5 8:00 37.89
  2014/3/5 9:00 36.03
 2014/3/5 10:00 34.61
 2014/3/5 11:00 31.93
 2014/3/5 12:00 31.87
 2014/3/5 13:00 31.29
 2014/3/5 14:00 31.11
 2014/3/5 15:00 30.66
 2014/3/5 16:00 30.82
 2014/3/5 17:00 32.29
 2014/3/5 18:00 35.90
 2014/3/5 19:00 32.97
 2014/3/5 20:00 30.51
 2014/3/5 21:00 29.96
 2014/3/5 22:00 29.43
 2014/3/5 23:00 28.76
  2014/3/6 0:00 27.92
  2014/3/6 1:00 27.49
  2014/3/6 2:00 27.12
  2014/3/6 3:00 27.41
  2014/3/6 4:00 27.97
  2014/3/6 5:00 28.43
  2014/3/6 6:00 29.06
  2014/3/6 7:00 29.72
  2014/3/6 8:00 29.90
  2014/3/6 9:00 29.49
 2014/3/6 10:00 29.29
 2014/3/6 11:00 29.05
 2014/3/6 12:00 28.80
 2014/3/6 13:00 28.69
 2014/3/6 14:00 28.64
 2014/3/6 15:00 28.65
 2014/3/6 16:00 28.62
 2014/3/6 17:00 29.10
 2014/3/6 18:00 29.54
 2014/3/6 19:00 29.06
 2014/3/6 20:00 28.63
 2014/3/6 21:00 28.41
 2014/3/6 22:00 27.82
 2014/3/6 23:00 26.84
  2014/3/7 0:00 25.22
  2014/3/7 1:00 24.86
  2014/3/7 2:00 24.49
  2014/3/7 3:00 24.95
  2014/3/7 4:00 25.60
  2014/3/7 5:00 26.34
  2014/3/7 6:00 27.29
  2014/3/7 7:00 27.83
  2014/3/7 8:00 27.99
  2014/3/7 9:00 27.95
 2014/3/7 10:00 27.86
 2014/3/7 11:00 27.52
 2014/3/7 12:00 27.04
 2014/3/7 13:00 26.72
 2014/3/7 14:00 26.60
 2014/3/7 15:00 26.59
 2014/3/7 16:00 26.52
 2014/3/7 17:00 26.91
 2014/3/7 18:00 27.05
 2014/3/7 19:00 26.77
 2014/3/7 20:00 25.99
 2014/3/7 21:00 25.70
 2014/3/7 22:00 25.14
 2014/3/7 23:00 24.02
  2014/3/8 0:00 24.52
  2014/3/8 1:00 24.42
  2014/3/8 2:00 24.46
  2014/3/8 3:00 24.65
  2014/3/8 4:00 24.91
  2014/3/8 5:00 25.47
  2014/3/8 6:00 26.06
  2014/3/8 7:00 26.41
  2014/3/8 8:00 26.95
  2014/3/8 9:00 27.13
 2014/3/8 10:00 27.03
 2014/3/8 11:00 26.17
 2014/3/8 12:00 25.04
 2014/3/8 13:00 24.75
 2014/3/8 14:00 24.56
 2014/3/8 15:00 24.67
 2014/3/8 16:00 26.17
 2014/3/8 17:00 27.36
 2014/3/8 18:00 27.64
 2014/3/8 19:00 27.33
 2014/3/8 20:00 26.57
 2014/3/8 21:00 25.24
 2014/3/8 22:00 24.62
 2014/3/8 23:00 22.74
  2014/3/9 0:00 23.23
  2014/3/9 1:00 22.35
  2014/3/9 2:00 21.69
  2014/3/9 3:00 20.85
  2014/3/9 4:00 20.91
  2014/3/9 5:00 21.07
  2014/3/9 6:00 21.42
  2014/3/9 7:00 21.40
  2014/3/9 8:00 22.77
