You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
            date    OT
  2015/10/6 0:00 12.32
  2015/10/6 1:00 11.50
  2015/10/6 2:00 11.18
  2015/10/6 3:00 11.17
  2015/10/6 4:00 11.68
  2015/10/6 5:00 12.79
  2015/10/6 6:00 13.76
  2015/10/6 7:00 16.29
  2015/10/6 8:00 16.72
  2015/10/6 9:00 16.41
 2015/10/6 10:00 15.95
 2015/10/6 11:00 15.12
 2015/10/6 12:00 14.87
 2015/10/6 13:00 14.58
 2015/10/6 14:00 14.27
 2015/10/6 15:00 14.16
 2015/10/6 16:00 14.02
 2015/10/6 17:00 14.45
 2015/10/6 18:00 14.93
 2015/10/6 19:00 15.30
 2015/10/6 20:00 14.15
 2015/10/6 21:00 13.56
 2015/10/6 22:00 12.79
 2015/10/6 23:00 10.16
  2015/10/7 0:00 11.33
  2015/10/7 1:00 11.28
  2015/10/7 2:00 11.55
  2015/10/7 3:00 11.78
  2015/10/7 4:00 12.30
  2015/10/7 5:00 13.58
  2015/10/7 6:00 15.45
  2015/10/7 7:00 17.30
  2015/10/7 8:00 17.76
  2015/10/7 9:00 17.66
 2015/10/7 10:00 17.43
 2015/10/7 11:00 17.10
 2015/10/7 12:00 17.17
 2015/10/7 13:00 17.09
 2015/10/7 14:00 16.94
 2015/10/7 15:00 16.66
 2015/10/7 16:00 16.55
 2015/10/7 17:00 17.32
 2015/10/7 18:00 18.03
 2015/10/7 19:00 18.37
 2015/10/7 20:00 17.02
 2015/10/7 21:00 15.94
 2015/10/7 22:00 14.93
 2015/10/7 23:00 14.07
  2015/10/8 0:00 15.26
  2015/10/8 1:00 15.13
  2015/10/8 2:00 15.28
  2015/10/8 3:00 15.53
  2015/10/8 4:00 15.94
  2015/10/8 5:00 17.55
  2015/10/8 6:00 19.74
  2015/10/8 7:00 21.69
  2015/10/8 8:00 22.25
  2015/10/8 9:00 21.99
 2015/10/8 10:00 22.02
 2015/10/8 11:00 21.86
 2015/10/8 12:00 21.48
 2015/10/8 13:00 21.72
 2015/10/8 14:00 21.70
 2015/10/8 15:00 21.36
 2015/10/8 16:00 21.09
 2015/10/8 17:00 21.64
 2015/10/8 18:00 22.43
 2015/10/8 19:00 22.58
 2015/10/8 20:00 20.96
 2015/10/8 21:00 19.39
 2015/10/8 22:00 18.02
 2015/10/8 23:00 17.12
  2015/10/9 0:00 18.93
  2015/10/9 1:00 18.69
  2015/10/9 2:00 18.71
  2015/10/9 3:00 18.63
  2015/10/9 4:00 19.01
  2015/10/9 5:00 20.23
  2015/10/9 6:00 21.66
  2015/10/9 7:00 24.69
  2015/10/9 8:00 25.50
  2015/10/9 9:00 25.41
 2015/10/9 10:00 24.64
 2015/10/9 11:00 23.72
 2015/10/9 12:00 23.15
 2015/10/9 13:00 22.86
 2015/10/9 14:00 22.38
 2015/10/9 15:00 21.81
 2015/10/9 16:00 21.80
 2015/10/9 17:00 22.68
 2015/10/9 18:00 23.57
 2015/10/9 19:00 22.85
 2015/10/9 20:00 21.59
 2015/10/9 21:00 20.90
 2015/10/9 22:00 20.16
 2015/10/9 23:00 19.21
 2015/10/10 0:00 19.84
 2015/10/10 1:00 19.80
 2015/10/10 2:00 19.65
 2015/10/10 3:00 19.70
 2015/10/10 4:00 19.73
 2015/10/10 5:00 19.90
 2015/10/10 6:00 20.00
 2015/10/10 7:00 20.51
 2015/10/10 8:00 21.03
 2015/10/10 9:00 21.44
2015/10/10 10:00 21.57
2015/10/10 11:00 21.43
2015/10/10 12:00 21.31
2015/10/10 13:00 21.15
2015/10/10 14:00 21.03
2015/10/10 15:00 21.01
2015/10/10 16:00 21.16
2015/10/10 17:00 21.69
2015/10/10 18:00 22.11
2015/10/10 19:00 21.96
2015/10/10 20:00 21.45
2015/10/10 21:00 20.99
2015/10/10 22:00 20.61
2015/10/10 23:00 19.91
 2015/10/11 0:00 19.71
 2015/10/11 1:00 18.94
 2015/10/11 2:00 19.03
 2015/10/11 3:00 19.21
 2015/10/11 4:00 19.45
 2015/10/11 5:00 19.01
 2015/10/11 6:00 19.03
 2015/10/11 7:00 19.52
 2015/10/11 8:00 20.36
 2015/10/11 9:00 20.76
2015/10/11 10:00 20.38
2015/10/11 11:00 20.15
2015/10/11 12:00 19.97
2015/10/11 13:00 19.89
2015/10/11 14:00 19.74
2015/10/11 15:00 19.80
2015/10/11 16:00 19.96
2015/10/11 17:00 21.30
2015/10/11 18:00 22.12
2015/10/11 19:00 22.60
2015/10/11 20:00 21.86
2015/10/11 21:00 21.43
2015/10/11 22:00 20.87
2015/10/11 23:00 20.03
 2015/10/12 0:00 20.21
 2015/10/12 1:00 19.60
 2015/10/12 2:00 19.78
 2015/10/12 3:00 19.47
 2015/10/12 4:00 19.69
 2015/10/12 5:00 21.09
 2015/10/12 6:00 22.50
 2015/10/12 7:00 24.74
 2015/10/12 8:00 27.78
 2015/10/12 9:00 27.19
2015/10/12 10:00 25.27
2015/10/12 11:00 24.84
2015/10/12 12:00 24.17
2015/10/12 13:00 24.00
2015/10/12 14:00 23.82
2015/10/12 15:00 23.80
2015/10/12 16:00 23.72
2015/10/12 17:00 24.23
2015/10/12 18:00 25.52
2015/10/12 19:00 24.92
2015/10/12 20:00 23.24
2015/10/12 21:00 21.94
2015/10/12 22:00 21.52
2015/10/12 23:00 20.83And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
