You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2014/4/15 0:00 21.00
 2014/4/15 1:00 20.02
 2014/4/15 2:00 19.65
 2014/4/15 3:00 20.57
 2014/4/15 4:00 21.90
 2014/4/15 5:00 22.90
 2014/4/15 6:00 24.19
 2014/4/15 7:00 25.66
 2014/4/15 8:00 26.18
 2014/4/15 9:00 25.99
2014/4/15 10:00 25.91
2014/4/15 11:00 25.68
2014/4/15 12:00 25.05
2014/4/15 13:00 24.83
2014/4/15 14:00 24.36
2014/4/15 15:00 24.29
2014/4/15 16:00 24.23
2014/4/15 17:00 24.61
2014/4/15 18:00 24.57
2014/4/15 19:00 25.12
2014/4/15 20:00 25.82
2014/4/15 21:00 26.01
2014/4/15 22:00 25.42
2014/4/15 23:00 24.50
 2014/4/16 0:00 24.43
 2014/4/16 1:00 24.39
 2014/4/16 2:00 24.34
 2014/4/16 3:00 24.41
 2014/4/16 4:00 24.70
 2014/4/16 5:00 25.84
 2014/4/16 6:00 26.62
 2014/4/16 7:00 28.99
 2014/4/16 8:00 29.59
 2014/4/16 9:00 28.54
2014/4/16 10:00 27.87
2014/4/16 11:00 26.91
2014/4/16 12:00 25.83
2014/4/16 13:00 25.31
2014/4/16 14:00 24.92
2014/4/16 15:00 24.81
2014/4/16 16:00 24.85
2014/4/16 17:00 24.97
2014/4/16 18:00 25.21
2014/4/16 19:00 25.49
2014/4/16 20:00 25.66
2014/4/16 21:00 25.67
2014/4/16 22:00 24.59
2014/4/16 23:00 24.11
 2014/4/17 0:00 23.11
 2014/4/17 1:00 22.13
 2014/4/17 2:00 21.65
 2014/4/17 3:00 21.62
 2014/4/17 4:00 22.35
 2014/4/17 5:00 23.68
 2014/4/17 6:00 24.09
 2014/4/17 7:00 24.76
 2014/4/17 8:00 24.87
 2014/4/17 9:00 24.77
2014/4/17 10:00 24.62
2014/4/17 11:00 24.37
2014/4/17 12:00 23.84
2014/4/17 13:00 23.44
2014/4/17 14:00 23.01
2014/4/17 15:00 22.62
2014/4/17 16:00 22.45
2014/4/17 17:00 22.69
2014/4/17 18:00 23.09
2014/4/17 19:00 23.19
2014/4/17 20:00 23.57
2014/4/17 21:00 23.70
2014/4/17 22:00 22.87
2014/4/17 23:00 22.01
 2014/4/18 0:00 22.62
 2014/4/18 1:00 22.31
 2014/4/18 2:00 22.33
 2014/4/18 3:00 21.23
 2014/4/18 4:00 22.08
 2014/4/18 5:00 22.51
