You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/4/28 0:00 24.80
 2015/4/28 1:00 24.48
 2015/4/28 2:00 24.51
 2015/4/28 3:00 24.54
 2015/4/28 4:00 24.87
 2015/4/28 5:00 25.72
 2015/4/28 6:00 27.68
 2015/4/28 7:00 43.84
 2015/4/28 8:00 45.31
 2015/4/28 9:00 43.86
2015/4/28 10:00 37.62
2015/4/28 11:00 33.37
2015/4/28 12:00 29.86
2015/4/28 13:00 29.22
2015/4/28 14:00 27.53
2015/4/28 15:00 27.33
2015/4/28 16:00 26.59
2015/4/28 17:00 26.46
2015/4/28 18:00 26.35
2015/4/28 19:00 26.29
2015/4/28 20:00 26.38
2015/4/28 21:00 26.59
2015/4/28 22:00 25.41
2015/4/28 23:00 24.36
 2015/4/29 0:00 24.48
 2015/4/29 1:00 24.07
 2015/4/29 2:00 23.97
 2015/4/29 3:00 24.08
 2015/4/29 4:00 24.38
 2015/4/29 5:00 25.17
 2015/4/29 6:00 26.60
 2015/4/29 7:00 31.08
 2015/4/29 8:00 31.07
 2015/4/29 9:00 31.03
2015/4/29 10:00 28.71
2015/4/29 11:00 27.79
2015/4/29 12:00 26.98
2015/4/29 13:00 26.55
2015/4/29 14:00 26.16
2015/4/29 15:00 26.26
2015/4/29 16:00 25.98
2015/4/29 17:00 26.14
2015/4/29 18:00 26.30
2015/4/29 19:00 26.46
2015/4/29 20:00 26.67
2015/4/29 21:00 26.38
2015/4/29 22:00 25.28
2015/4/29 23:00 24.35
 2015/4/30 0:00 24.07
 2015/4/30 1:00 23.73
 2015/4/30 2:00 23.66
 2015/4/30 3:00 23.80
 2015/4/30 4:00 24.25
 2015/4/30 5:00 25.21
 2015/4/30 6:00 26.72
 2015/4/30 7:00 31.94
 2015/4/30 8:00 38.44
 2015/4/30 9:00 33.22
2015/4/30 10:00 30.44
2015/4/30 11:00 29.45
2015/4/30 12:00 28.60
2015/4/30 13:00 28.01
2015/4/30 14:00 27.17
2015/4/30 15:00 26.62
2015/4/30 16:00 26.59
2015/4/30 17:00 26.59
2015/4/30 18:00 26.37
2015/4/30 19:00 26.89
2015/4/30 20:00 26.58
2015/4/30 21:00 26.79
2015/4/30 22:00 25.90
2015/4/30 23:00 25.23
  2015/5/1 0:00 24.77
  2015/5/1 1:00 24.21
  2015/5/1 2:00 24.01
  2015/5/1 3:00 23.75
  2015/5/1 4:00 23.68
  2015/5/1 5:00 23.59
  2015/5/1 6:00 23.58
  2015/5/1 7:00 24.06
  2015/5/1 8:00 24.85
  2015/5/1 9:00 25.37
 2015/5/1 10:00 25.57
 2015/5/1 11:00 25.47
 2015/5/1 12:00 25.29
 2015/5/1 13:00 24.99
 2015/5/1 14:00 24.71
 2015/5/1 15:00 24.60
 2015/5/1 16:00 24.53
 2015/5/1 17:00 24.70
 2015/5/1 18:00 24.98
 2015/5/1 19:00 25.36
 2015/5/1 20:00 25.67
 2015/5/1 21:00 25.72
 2015/5/1 22:00 25.66
