You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/7/28 0:00  8.57
 2015/7/28 1:00  7.80
 2015/7/28 2:00  7.52
 2015/7/28 3:00  7.18
 2015/7/28 4:00  7.16
 2015/7/28 5:00  8.07
 2015/7/28 6:00  9.19
 2015/7/28 7:00  9.89
 2015/7/28 8:00 11.23
 2015/7/28 9:00 12.57
2015/7/28 10:00 12.94
2015/7/28 11:00 12.76
2015/7/28 12:00 12.49
2015/7/28 13:00 11.33
2015/7/28 14:00 10.77
2015/7/28 15:00 10.09
2015/7/28 16:00  9.94
2015/7/28 17:00  9.96
2015/7/28 18:00  9.94
2015/7/28 19:00  9.87
2015/7/28 20:00  9.66
2015/7/28 21:00  9.64
2015/7/28 22:00  9.59
2015/7/28 23:00  8.97
 2015/7/29 0:00  7.53
 2015/7/29 1:00  6.19
 2015/7/29 2:00  5.09
 2015/7/29 3:00  4.90
 2015/7/29 4:00  4.86
 2015/7/29 5:00  5.62
 2015/7/29 6:00  7.72
 2015/7/29 7:00  8.32
 2015/7/29 8:00  9.45
 2015/7/29 9:00  9.74
2015/7/29 10:00  9.90
2015/7/29 11:00  9.88
2015/7/29 12:00  9.72
2015/7/29 13:00  9.51
2015/7/29 14:00  8.95
2015/7/29 15:00  8.56
2015/7/29 16:00  8.21
2015/7/29 17:00  8.17
2015/7/29 18:00  8.57
2015/7/29 19:00  8.57
2015/7/29 20:00  8.38
2015/7/29 21:00  8.48
2015/7/29 22:00  8.21
2015/7/29 23:00  6.87
 2015/7/30 0:00  7.03
 2015/7/30 1:00  5.56
 2015/7/30 2:00  4.89
 2015/7/30 3:00  4.81
 2015/7/30 4:00  4.78
 2015/7/30 5:00  4.92
 2015/7/30 6:00  6.35
 2015/7/30 7:00  7.68
 2015/7/30 8:00  9.22
 2015/7/30 9:00  9.75
2015/7/30 10:00 10.07
2015/7/30 11:00 10.04
2015/7/30 12:00  9.81
2015/7/30 13:00  9.58
2015/7/30 14:00  9.27
