You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2016/9/27 0:00 24.83
 2016/9/27 1:00 24.61
 2016/9/27 2:00 24.43
 2016/9/27 3:00 24.40
 2016/9/27 4:00 24.58
 2016/9/27 5:00 24.96
 2016/9/27 6:00 27.36
 2016/9/27 7:00 29.54
 2016/9/27 8:00 29.79
 2016/9/27 9:00 29.30
2016/9/27 10:00 28.53
2016/9/27 11:00 27.77
2016/9/27 12:00 26.97
2016/9/27 13:00 26.53
2016/9/27 14:00 25.87
2016/9/27 15:00 25.69
2016/9/27 16:00 25.84
2016/9/27 17:00 25.79
2016/9/27 18:00 25.74
2016/9/27 19:00 25.81
2016/9/27 20:00 25.12
2016/9/27 21:00 24.49
2016/9/27 22:00 23.65
2016/9/27 23:00 22.21
 2016/9/28 0:00 20.70
 2016/9/28 1:00 19.18
 2016/9/28 2:00 17.44
 2016/9/28 3:00 15.02
 2016/9/28 4:00 15.65
 2016/9/28 5:00 21.13
 2016/9/28 6:00 24.51
 2016/9/28 7:00 24.97
 2016/9/28 8:00 25.35
 2016/9/28 9:00 25.04
2016/9/28 10:00 24.90
2016/9/28 11:00 24.72
2016/9/28 12:00 24.58
2016/9/28 13:00 24.47
2016/9/28 14:00 24.31
2016/9/28 15:00 24.39
2016/9/28 16:00 24.52
2016/9/28 17:00 24.89
2016/9/28 18:00 25.15
2016/9/28 19:00 25.61
2016/9/28 20:00 24.95
2016/9/28 21:00 24.68
2016/9/28 22:00 24.07
2016/9/28 23:00 22.15
 2016/9/29 0:00 20.08
 2016/9/29 1:00 17.61
 2016/9/29 2:00 19.27
 2016/9/29 3:00 16.11
 2016/9/29 4:00 17.30
 2016/9/29 5:00 22.72
 2016/9/29 6:00 25.35
 2016/9/29 7:00 26.07
 2016/9/29 8:00 26.39
 2016/9/29 9:00 26.08
2016/9/29 10:00 25.77
2016/9/29 11:00 25.51
2016/9/29 12:00 24.92
2016/9/29 13:00 24.78
2016/9/29 14:00 24.30
2016/9/29 15:00 24.30
2016/9/29 16:00 24.30
2016/9/29 17:00 24.70
2016/9/29 18:00 25.55
2016/9/29 19:00 25.71
2016/9/29 20:00 25.05
2016/9/29 21:00 24.20
2016/9/29 22:00 23.02
2016/9/29 23:00 19.11
 2016/9/30 0:00 16.44
 2016/9/30 1:00 16.04
 2016/9/30 2:00 14.47
 2016/9/30 3:00 13.16
 2016/9/30 4:00 19.00
 2016/9/30 5:00 22.57
 2016/9/30 6:00 24.74
 2016/9/30 7:00 26.21
 2016/9/30 8:00 26.63
 2016/9/30 9:00 26.58
2016/9/30 10:00 26.58
2016/9/30 11:00 26.30
2016/9/30 12:00 26.09
2016/9/30 13:00 25.77
2016/9/30 14:00 25.09
2016/9/30 15:00 25.18
2016/9/30 16:00 25.22
2016/9/30 17:00 25.33
2016/9/30 18:00 25.80
2016/9/30 19:00 26.26
2016/9/30 20:00 25.42
2016/9/30 21:00 24.63
2016/9/30 22:00 24.21
2016/9/30 23:00 23.75
 2016/10/1 0:00 23.18
 2016/10/1 1:00 22.99
 2016/10/1 2:00 22.91
 2016/10/1 3:00 23.04
 2016/10/1 4:00 23.25
 2016/10/1 5:00 23.71
 2016/10/1 6:00 24.47
 2016/10/1 7:00 25.24
 2016/10/1 8:00 25.63
 2016/10/1 9:00 26.08
2016/10/1 10:00 26.44
2016/10/1 11:00 26.20
2016/10/1 12:00 26.02
2016/10/1 13:00 25.83
2016/10/1 14:00 25.78
2016/10/1 15:00 25.79
2016/10/1 16:00 25.99
2016/10/1 17:00 26.48
2016/10/1 18:00 27.27
2016/10/1 19:00 27.48
2016/10/1 20:00 27.01
2016/10/1 21:00 26.23
2016/10/1 22:00 25.77
2016/10/1 23:00 25.52
 2016/10/2 0:00 25.27
 2016/10/2 1:00 24.78
 2016/10/2 2:00 24.66
 2016/10/2 3:00 24.55
 2016/10/2 4:00 24.38
 2016/10/2 5:00 24.51
 2016/10/2 6:00 24.73
 2016/10/2 7:00 24.97
 2016/10/2 8:00 25.94
 2016/10/2 9:00 26.27
2016/10/2 10:00 26.44
2016/10/2 11:00 26.46
2016/10/2 12:00 26.19
2016/10/2 13:00 25.81
2016/10/2 14:00 25.54
2016/10/2 15:00 25.37
2016/10/2 16:00 25.65
2016/10/2 17:00 26.39
2016/10/2 18:00 27.34
2016/10/2 19:00 27.81
2016/10/2 20:00 27.33
2016/10/2 21:00 26.53
2016/10/2 22:00 26.11
2016/10/2 23:00 25.14
 2016/10/3 0:00 25.74
 2016/10/3 1:00 25.39
 2016/10/3 2:00 24.82
 2016/10/3 3:00 24.55
 2016/10/3 4:00 24.69
 2016/10/3 5:00 25.97
 2016/10/3 6:00 27.83
 2016/10/3 7:00 28.84
 2016/10/3 8:00 29.25
 2016/10/3 9:00 29.19
2016/10/3 10:00 28.80
2016/10/3 11:00 28.75
2016/10/3 12:00 28.06
2016/10/3 13:00 27.89
2016/10/3 14:00 27.75
2016/10/3 15:00 28.03
2016/10/3 16:00 28.14
2016/10/3 17:00 28.50
2016/10/3 18:00 28.96
2016/10/3 19:00 29.60
2016/10/3 20:00 28.50
2016/10/3 21:00 27.51
2016/10/3 22:00 26.68
2016/10/3 23:00 25.30And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
