You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2013/8/13 0:00 32.45
 2013/8/13 1:00 31.65
 2013/8/13 2:00 31.10
 2013/8/13 3:00 30.98
 2013/8/13 4:00 30.94
 2013/8/13 5:00 32.32
 2013/8/13 6:00 34.73
 2013/8/13 7:00 37.51
 2013/8/13 8:00 39.24
 2013/8/13 9:00 38.95
2013/8/13 10:00 38.57
2013/8/13 11:00 37.93
2013/8/13 12:00 37.71
2013/8/13 13:00 37.13
2013/8/13 14:00 36.27
2013/8/13 15:00 35.68
2013/8/13 16:00 35.75
2013/8/13 17:00 35.72
2013/8/13 18:00 35.82
2013/8/13 19:00 35.66
2013/8/13 20:00 36.20
2013/8/13 21:00 36.48
2013/8/13 22:00 35.41
2013/8/13 23:00 33.41
 2013/8/14 0:00 31.27
 2013/8/14 1:00 30.19
 2013/8/14 2:00 29.18
 2013/8/14 3:00 28.46
 2013/8/14 4:00 29.01
 2013/8/14 5:00 31.33
 2013/8/14 6:00 34.58
 2013/8/14 7:00 36.73
 2013/8/14 8:00 37.24
 2013/8/14 9:00 37.00
2013/8/14 10:00 37.08
2013/8/14 11:00 36.97
2013/8/14 12:00 36.89
2013/8/14 13:00 36.76
2013/8/14 14:00 36.24
2013/8/14 15:00 35.81
2013/8/14 16:00 35.80
2013/8/14 17:00 36.19
2013/8/14 18:00 36.39
2013/8/14 19:00 36.58
2013/8/14 20:00 36.59
2013/8/14 21:00 36.75
2013/8/14 22:00 35.45
2013/8/14 23:00 33.40
 2013/8/15 0:00 32.48
 2013/8/15 1:00 31.67
 2013/8/15 2:00 31.37
 2013/8/15 3:00 31.21
 2013/8/15 4:00 31.47
 2013/8/15 5:00 32.52
 2013/8/15 6:00 34.62
 2013/8/15 7:00 36.90
 2013/8/15 8:00 37.13
 2013/8/15 9:00 37.75
2013/8/15 10:00 37.78
2013/8/15 11:00 37.56
2013/8/15 12:00 37.10
2013/8/15 13:00 36.95
2013/8/15 14:00 36.76
2013/8/15 15:00 36.45
2013/8/15 16:00 36.31
2013/8/15 17:00 36.29
2013/8/15 18:00 36.31
2013/8/15 19:00 35.91
2013/8/15 20:00 35.71
2013/8/15 21:00 35.78
2013/8/15 22:00 34.57
2013/8/15 23:00 32.90
 2013/8/16 0:00 32.14
 2013/8/16 1:00 30.78
 2013/8/16 2:00 30.12
 2013/8/16 3:00 30.09
 2013/8/16 4:00 29.97
 2013/8/16 5:00 31.18
 2013/8/16 6:00 35.19
 2013/8/16 7:00 36.94
 2013/8/16 8:00 37.42
 2013/8/16 9:00 37.33
2013/8/16 10:00 37.35
2013/8/16 11:00 37.12
2013/8/16 12:00 36.55
2013/8/16 13:00 35.90
2013/8/16 14:00 35.47
2013/8/16 15:00 35.15
2013/8/16 16:00 35.40
2013/8/16 17:00 35.98
2013/8/16 18:00 35.86
2013/8/16 19:00 35.56
2013/8/16 20:00 35.59
2013/8/16 21:00 35.73
2013/8/16 22:00 35.16
2013/8/16 23:00 34.03
 2013/8/17 0:00 33.93
 2013/8/17 1:00 32.49
 2013/8/17 2:00 30.83
 2013/8/17 3:00 29.35
 2013/8/17 4:00 29.33
 2013/8/17 5:00 29.39
 2013/8/17 6:00 30.79
 2013/8/17 7:00 32.32
 2013/8/17 8:00 33.38
 2013/8/17 9:00 34.43
2013/8/17 10:00 34.86
2013/8/17 11:00 34.92
2013/8/17 12:00 34.71
2013/8/17 13:00 34.65
2013/8/17 14:00 34.38
2013/8/17 15:00 34.16
2013/8/17 16:00 34.11
2013/8/17 17:00 34.30
2013/8/17 18:00 34.78
2013/8/17 19:00 35.14
2013/8/17 20:00 34.72
2013/8/17 21:00 34.92
2013/8/17 22:00 34.16
2013/8/17 23:00 32.59
 2013/8/18 0:00 31.10
 2013/8/18 1:00 29.29
 2013/8/18 2:00 26.68
 2013/8/18 3:00 22.78
 2013/8/18 4:00 21.61
 2013/8/18 5:00 17.73
 2013/8/18 6:00 19.30
 2013/8/18 7:00 24.86
 2013/8/18 8:00 28.36
 2013/8/18 9:00 30.83
2013/8/18 10:00 31.91
2013/8/18 11:00 32.22
2013/8/18 12:00 32.20
2013/8/18 13:00 31.90
2013/8/18 14:00 31.40
2013/8/18 15:00 31.44
2013/8/18 16:00 32.02
2013/8/18 17:00 32.91
2013/8/18 18:00 33.24
2013/8/18 19:00 33.82
2013/8/18 20:00 33.84
2013/8/18 21:00 35.02
2013/8/18 22:00 34.87
2013/8/18 23:00 33.70
 2013/8/19 0:00 32.71
 2013/8/19 1:00 30.85
 2013/8/19 2:00 30.63
 2013/8/19 3:00 30.29
 2013/8/19 4:00 30.81
 2013/8/19 5:00 32.99
 2013/8/19 6:00 35.12
 2013/8/19 7:00 38.15
 2013/8/19 8:00 39.88
 2013/8/19 9:00 40.00
2013/8/19 10:00 40.09
2013/8/19 11:00 40.76
2013/8/19 12:00 40.75
2013/8/19 13:00 40.16
2013/8/19 14:00 39.64
2013/8/19 15:00 39.33
2013/8/19 16:00 39.09
2013/8/19 17:00 39.08
2013/8/19 18:00 38.88
2013/8/19 19:00 37.86
2013/8/19 20:00 37.84
2013/8/19 21:00 37.69
2013/8/19 22:00 36.88
2013/8/19 23:00 34.05And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
