You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
           date    OT
 2015/5/19 0:00 19.99
 2015/5/19 1:00 18.60
 2015/5/19 2:00 18.16
 2015/5/19 3:00 17.30
 2015/5/19 4:00 18.99
 2015/5/19 5:00 21.41
 2015/5/19 6:00 24.13
 2015/5/19 7:00 28.11
 2015/5/19 8:00 31.68
 2015/5/19 9:00 32.04
2015/5/19 10:00 30.82
2015/5/19 11:00 30.78
2015/5/19 12:00 29.12
2015/5/19 13:00 27.24
2015/5/19 14:00 25.96
2015/5/19 15:00 25.33
2015/5/19 16:00 25.31
2015/5/19 17:00 26.35
2015/5/19 18:00 26.47
2015/5/19 19:00 25.98
2015/5/19 20:00 25.59
2015/5/19 21:00 25.62
2015/5/19 22:00 24.59
2015/5/19 23:00 22.57
 2015/5/20 0:00 21.38
 2015/5/20 1:00 21.14
 2015/5/20 2:00 21.13
 2015/5/20 3:00 21.08
 2015/5/20 4:00 21.26
 2015/5/20 5:00 22.31
 2015/5/20 6:00 26.27
 2015/5/20 7:00 33.96
 2015/5/20 8:00 37.05
 2015/5/20 9:00 33.89
2015/5/20 10:00 33.33
2015/5/20 11:00 32.86
2015/5/20 12:00 30.79
2015/5/20 13:00 30.76
2015/5/20 14:00 30.80
2015/5/20 15:00 27.86
2015/5/20 16:00 26.95
2015/5/20 17:00 29.51
2015/5/20 18:00 30.41
2015/5/20 19:00 30.78
2015/5/20 20:00 30.57
2015/5/20 21:00 29.21
2015/5/20 22:00 26.69
2015/5/20 23:00 24.09
 2015/5/21 0:00 22.73
 2015/5/21 1:00 21.85
 2015/5/21 2:00 21.65
 2015/5/21 3:00 21.61
 2015/5/21 4:00 21.68
 2015/5/21 5:00 23.80
 2015/5/21 6:00 29.57
 2015/5/21 7:00 37.93
 2015/5/21 8:00 40.63
 2015/5/21 9:00 38.32
2015/5/21 10:00 35.79
2015/5/21 11:00 36.58
2015/5/21 12:00 33.50
2015/5/21 13:00 32.47
2015/5/21 14:00 30.28
2015/5/21 15:00 27.39
2015/5/21 16:00 27.26
2015/5/21 17:00 27.30
2015/5/21 18:00 29.16
2015/5/21 19:00 29.59
2015/5/21 20:00 28.02
2015/5/21 21:00 28.11
2015/5/21 22:00 26.57
2015/5/21 23:00 23.72
 2015/5/22 0:00 22.33
 2015/5/22 1:00 21.31
 2015/5/22 2:00 20.89
 2015/5/22 3:00 20.54
 2015/5/22 4:00 20.64
 2015/5/22 5:00 21.85
 2015/5/22 6:00 25.35
 2015/5/22 7:00 27.75
 2015/5/22 8:00 28.25
 2015/5/22 9:00 26.97
2015/5/22 10:00 26.52
2015/5/22 11:00 25.97
2015/5/22 12:00 24.85
2015/5/22 13:00 23.71
2015/5/22 14:00 22.95
2015/5/22 15:00 22.12
2015/5/22 16:00 21.89
2015/5/22 17:00 22.12
2015/5/22 18:00 22.04
2015/5/22 19:00 21.81
2015/5/22 20:00 21.51
2015/5/22 21:00 21.47
2015/5/22 22:00 21.13
2015/5/22 23:00 20.09
 2015/5/23 0:00 17.56
 2015/5/23 1:00 14.53
 2015/5/23 2:00 12.74
 2015/5/23 3:00 12.13
 2015/5/23 4:00 11.67
 2015/5/23 5:00 11.91
 2015/5/23 6:00 14.97
 2015/5/23 7:00 18.00
 2015/5/23 8:00 19.92
 2015/5/23 9:00 21.01
2015/5/23 10:00 21.26
2015/5/23 11:00 21.16
2015/5/23 12:00 20.48
2015/5/23 13:00 19.69
2015/5/23 14:00 19.20
2015/5/23 15:00 19.00
2015/5/23 16:00 18.96
2015/5/23 17:00 19.76
2015/5/23 18:00 20.36
2015/5/23 19:00 20.46
2015/5/23 20:00 20.47
2015/5/23 21:00 20.74
2015/5/23 22:00 21.10
2015/5/23 23:00 20.39
 2015/5/24 0:00 20.62
 2015/5/24 1:00 19.84
 2015/5/24 2:00 19.06
 2015/5/24 3:00 17.88
 2015/5/24 4:00 17.55
 2015/5/24 5:00 15.96
 2015/5/24 6:00 14.94
 2015/5/24 7:00 16.15
 2015/5/24 8:00 18.64
 2015/5/24 9:00 20.22
2015/5/24 10:00 20.80
2015/5/24 11:00 21.01
2015/5/24 12:00 20.71
2015/5/24 13:00 20.22
2015/5/24 14:00 19.41
2015/5/24 15:00 19.05
2015/5/24 16:00 19.00
2015/5/24 17:00 20.41
2015/5/24 18:00 20.86
2015/5/24 19:00 22.52
2015/5/24 20:00 22.79
2015/5/24 21:00 22.99
2015/5/24 22:00 22.63
2015/5/24 23:00 21.50
 2015/5/25 0:00 21.09
 2015/5/25 1:00 19.30
 2015/5/25 2:00 17.92
 2015/5/25 3:00 16.09
 2015/5/25 4:00 15.91
 2015/5/25 5:00 18.66
 2015/5/25 6:00 21.29
 2015/5/25 7:00 22.83
 2015/5/25 8:00 23.96
 2015/5/25 9:00 25.06
2015/5/25 10:00 25.10
2015/5/25 11:00 25.21
2015/5/25 12:00 25.11
2015/5/25 13:00 23.64
